anime_id,name,genre,type,rating,sentiment,emotion
8524,The Kabocha Wine: Nita no Aijou Monogatari,"Comedy, Romance, School, Slice of Life",Movie,6.77,Neutral,neutral
31892,The Legend of Huainanzi,"Adventure, Fantasy, Historical",TV,5.75,Neutral,neutral
31893,The Legend of Huainanzi 2nd Season,"Adventure, Fantasy, Historical",TV,7.0,Positive,neutral
7955,The Marshmallow Times,Slice of Life,TV,7.09,Positive,neutral
18919,The Midnight★Animal,"Action, Seinen, Supernatural",ONA,3.29,Negative,neutral
9416,The Monkey King and the Fruit of Immortality,Adventure,Movie,6.53,Neutral,neutral
9417,The Monkey King Conquers the Demon,Adventure,Movie,6.67,Neutral,neutral
29501,The Night Game: Neko no Sakusen,"Kids, Sports",Special,4.74,Neutral,neutral
9949,The Olympic Adventures of Fuwa,Comedy,TV,6.17,Neutral,neutral
4621,The Olympic Challenge,"Drama, Sports",Movie,6.23,Neutral,neutral
7844,The Place Where We Were,Dementia,Movie,6.15,Neutral,neutral
9956,The Primitives: Bongo and Grunge,Comedy,TV,5.5,Neutral,neutral
15399,The Siamese: First Mission,Action,Movie,5.85,Neutral,neutral
32593,The Snack World,"Adventure, Comedy, Fantasy, Kids",Movie,4.64,Neutral,neutral
8081,The Story of Mr. Sorry,"Comedy, Fantasy, Horror",Movie,5.63,Neutral,neutral
16746,The War of Great Monsters,"Action, Shounen, Supernatural",Movie,3.89,Negative,neutral
8189,The World of Golden Eggs,"Comedy, Parody",TV,6.38,Neutral,neutral
31259,Thunder,Dementia,Movie,3.93,Negative,neutral
29369,Tick &amp; Tack,"Fantasy, Kids",TV,5.5,Neutral,neutral
27839,Ticonderonga no Iru Umi,"Drama, Historical, Kids",OVA,8.33,Positive,sadness
30537,Tiger &amp; Bunny: Too Many Cooks Spoil the Broth,"Action, Comedy, Mystery, Super Power",Special,6.06,Neutral,neutral
28591,Timbre A to Z,Music,ONA,3.98,Negative,neutral
33887,Time for Christmas,Music,Music,4.52,Neutral,neutral
20111,Time Ranger Cesar Boy no Bouken: Roma Teikoku-hen,"Adventure, Sci-Fi",OVA,6.0,Neutral,neutral
12529,Time-Patrol Bon: Fujiko F. Fujio Anime Special - SF Adventure,"Action, Adventure",Special,5.46,Neutral,joy
19049,Tobe! Pegasus Kokoro no Goal ni Shoot,"School, Sports",Movie,5.75,Neutral,sadness
19991,Tobidase! Bacchiri,"Comedy, Kids, Mystery",TV,7.63,Positive,neutral
20125,Tobidase! Machine Hiryuu,"Cars, Comedy, Parody, Shounen",TV,5.17,Neutral,neutral
30928,Tobidashi wa Abunaizo! Mushi Mushi Mura no Koutsuu Anzen,"Drama, Kids",OVA,4.0,Neutral,neutral
26339,Tobidashicha dame!,"Drama, Kids",OVA,6.5,Neutral,neutral
24803,Tobidasu Ehon 3D,Kids,Movie,5.33,Neutral,neutral
31055,Tobidasu PriPara: Mi~nna de Mezase! Idol☆Grand Prix,"Music, School, Shoujo, Slice of Life",Movie,7.22,Positive,neutral
26149,Tobiuo no Boy wa Byouki Desu,"Fantasy, Historical, Kids",Movie,7.75,Positive,neutral
8539,Toilet no Hanako-san,Horror,Movie,5.87,Neutral,sadness
30036,Tokai no Butchy,"Music, Romance",Movie,6.36,Neutral,sadness
17201,Toki no Daichi: Hana no Oukoku no Majo,"Adventure, Fantasy",OVA,6.0,Neutral,anger
19513,Toki-iro Kaima,"Horror, Shounen",OVA,5.13,Neutral,neutral
23407,Toki: Kono Hoshi no Mirai wo Mitsumete,"Drama, Historical",Special,5.57,Neutral,neutral
32799,Tokio Heidi: Mainichi no Kodomo Uta,"Kids, Music",OVA,5.0,Neutral,neutral
29473,Toko-chan Chokkin,"Adventure, Historical, Kids, Slice of Life",TV,6.67,Neutral,neutral
26275,Tokugawa Iemitsu to Edo Bakufu,"Drama, Historical, Kids, Samurai",OVA,6.33,Neutral,neutral
33525,Tokyo 2164,Sci-Fi,ONA,3.27,Negative,neutral
29780,Tokyo Fantasia,"Dementia, Music",Movie,5.04,Neutral,neutral
33533,Tokyo Onlypic,"Comedy, Parody, Sports",Movie,6.33,Neutral,neutral
30408,Tokyo SOS,,Movie,2.72,Negative,neutral
33884,Tokyu Plaza Ginza Open,Slice of Life,Special,5.0,Neutral,neutral
25069,Tom Sawyer no Bouken Specials,"Adventure, Drama, Historical, Slice of Life",Special,6.16,Neutral,neutral
13457,Tomodachi 8-nin,Comedy,TV,5.42,Neutral,neutral
29209,Tomodachi de Iyou ne,"Kids, Slice of Life",TV,7.5,Positive,neutral
26287,Tomoko-chan to Watashi,"Comedy, Kids, School",OVA,6.8,Neutral,neutral
10242,Ton-Ton Atta to Niigata no Mukashibanashi,Comedy,TV,6.54,Neutral,neutral
20233,Tonari no Tamageta-kun,"Comedy, Sci-Fi",TV,6.33,Neutral,sadness
9825,Tonari no Tokoro,Comedy,OVA,6.78,Neutral,sadness
6730,Tonde Mon Pe,Kids,TV,6.94,Neutral,neutral
33702,Tong Zhi Zhe,"Adventure, Horror",ONA,6.5,Neutral,neutral
12657,Tongari Boushi no Memole: Marielle no Housekibako,"Fantasy, Magic, Shoujo",OVA,6.4,Neutral,sadness
32855,Tonight,Music,Music,4.85,Neutral,neutral
30135,Topo Gigio no Botan Sensou,"Historical, Kids",Movie,5.0,Neutral,neutral
23769,Toppuku Kyousou Kyoku,"Comedy, Shounen",OVA,5.54,Neutral,neutral
21711,Torero Kamomiro,"Kids, Music",Music,3.46,Negative,neutral
32144,Toshi Souzou Gakubu Shoukai,Slice of Life,ONA,5.92,Neutral,neutral
6124,Toshishun,"Adventure, Drama, Fantasy, Historical, Supernatural",Special,6.3,Neutral,neutral
5278,Totsugeki! Pappara-tai,"Action, Comedy, Romance",TV,6.57,Neutral,neutral
29073,Tottori U-turn,Sports,Special,4.26,Neutral,neutral
28685,Tough Guy!,"Action, Comedy",Movie,4.91,Neutral,sadness
2366,Touma Kishinden Oni,Supernatural,TV,6.4,Neutral,neutral
29667,Toumei Ningen,Dementia,Movie,4.11,Neutral,neutral
10812,Toumei Shounen Tantei Akira,"Action, Shounen",Special,6.05,Neutral,neutral
32758,Toute wa Sono Kotae,"Music, Supernatural",Music,3.82,Negative,neutral
18137,Train Heroes,Kids,TV,6.1,Neutral,trust
22131,Train Heroes Movie,Kids,Movie,6.25,Neutral,trust
25079,Trapp Ikka Monogatari Specials,"Drama, Historical, Music, Romance",Special,6.73,Neutral,neutral
20087,Treasure Gaust,Game,TV,3.82,Negative,trust
12341,Trip Trek,"Adventure, Comedy, Fantasy",ONA,3.64,Negative,neutral
21509,Trip Trek (2010),"Adventure, Comedy, Fantasy",ONA,5.0,Neutral,neutral
6917,Tsuideni Tonchinkan,Comedy,TV,7.13,Positive,neutral
29649,Tsuiseki,Dementia,Movie,4.4,Neutral,neutral
12905,Tsuki ga Noboru made ni,"Drama, Historical",OVA,5.88,Neutral,neutral
15139,Tsuki no Miya no Oujo-sama,Kids,Movie,4.79,Neutral,sadness
33691,Tsukiyo to Megane,Fantasy,Movie,4.67,Neutral,neutral
32861,Tsukiyomi,Music,Music,4.73,Neutral,neutral
32598,Tsukushi no Iwai,Historical,OVA,6.5,Neutral,sadness
29479,Tsunagaru Animal,Kids,Special,5.4,Neutral,neutral
5473,Tsuri Baka Nisshi,"Comedy, Slice of Life",TV,6.78,Neutral,neutral
29929,Tsuru no Ongaeshi,Kids,Movie,4.56,Neutral,sadness
28023,Tsuru no Sugomori,Kids,Movie,8.5,Positive,sadness
9175,Tsuruhime Ja!,"Comedy, Kids, Shoujo, Slice of Life",TV,5.54,Neutral,neutral
12903,Tsushima Maru: Sayounara Okinawa,Historical,Movie,7.09,Positive,neutral
10943,Tsuyoshi Shikkari Shinasai: Tsuyoshi no Time Machine de Shikkari Shinasai,"Comedy, Drama, Romance, School, Shounen, Slice of Life",Movie,6.73,Neutral,neutral
6273,Tsuyu no Hito Shizuku,Historical,OVA,6.5,Neutral,sadness
32646,Tsuzuki wo Kangaeru Monogatari,Drama,Special,5.43,Neutral,neutral
19555,Ttoli Janggun,"Action, Drama, Shounen",Movie,4.7,Neutral,neutral
32889,Tu Xia Chuanqi,"Action, Adventure, Comedy",Movie,5.33,Neutral,neutral
32890,Tu Xia Zhi Qing Li Chuanshuo,"Action, Adventure, Comedy",Movie,6.0,Neutral,neutral
19311,Turuturutu Narongi,"Adventure, Kids",TV,6.25,Neutral,neutral
12901,TWD Express Rolling Takeoff,"Adventure, Sci-Fi",Movie,5.2,Neutral,neutral
4131,Twin Bee Paradise,"Action, Adventure",OVA,6.66,Neutral,joy
23537,Two Down Full Base,"Kids, Sports",Special,6.38,Neutral,neutral
12899,Ucchare Goshogawara,"Martial Arts, School, Shounen, Sports",OVA,5.83,Neutral,neutral
3975,Uchi no 3 Shimai,"Comedy, Slice of Life",TV,6.68,Neutral,sadness
6989,Uchuu Ace,"Action, Adventure, Sci-Fi",TV,6.27,Neutral,neutral
21037,Uchuu Icchokusen,"Fantasy, Mystery, Sci-Fi, Space",Movie,5.63,Neutral,neutral
29283,Uchuu Kaizoku Mito no Daibouken Pilot,"Comedy, Sci-Fi",Special,5.42,Neutral,neutral
10224,Uchuu Majin Daikengou,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",TV,6.6,Neutral,neutral
33086,Uchuu Neko: Mardock no Bouken,"Adventure, Comedy, Space",ONA,3.82,Negative,neutral
12897,Uchuu Patrol Hopper,"Sci-Fi, Space",TV,6.54,Neutral,neutral
12887,Uchuu Shounen Soran,"Action, Adventure, Sci-Fi",TV,6.22,Neutral,neutral
12895,Uchuu Shounen Soran (Movie),"Action, Adventure, Sci-Fi",Movie,5.67,Neutral,neutral
19985,Uchuujin Pipi,Kids,TV,5.0,Neutral,neutral
26447,Uchuusen Sagittarius Pilot,"Adventure, Sci-Fi",Special,5.67,Neutral,neutral
17649,Udauda Yatteru Hima wa Nee!,"Action, Comedy, School, Shounen",OVA,6.36,Neutral,neutral
19059,UFO Nitsukamatta Kodomo-tachi,Kids,OVA,5.42,Neutral,neutral
10815,UFO Senshi Dai Apolon 2,"Action, Mecha, Sci-Fi",TV,6.08,Neutral,neutral
16830,Uju Jeonsa Hong Gildong,"Action, Adventure, Kids, Sci-Fi, Space",Movie,4.58,Neutral,neutral
18269,Ujusonyeon Kaesi,"Action, Adventure, Sci-Fi, Shounen",Movie,4.63,Neutral,neutral
23641,Ukare Violin,"Fantasy, Kids",Movie,6.75,Neutral,neutral
8345,Ukkari Pénélope,"Comedy, Slice of Life",TV,6.38,Neutral,neutral
34078,Ukkari Pénélope (2013),"Kids, Slice of Life",TV,7.0,Positive,neutral
8346,Ukkari Pénélope OVA,Fantasy,OVA,5.93,Neutral,neutral
30049,Uli Chingu Kkachi,"School, Slice of Life",Movie,4.91,Neutral,neutral
30054,Uli Sai Jjang-Iya,School,Movie,5.0,Neutral,neutral
10250,Ultra B,"Comedy, Super Power",TV,5.52,Neutral,neutral
10244,Ultra B: Black Hole kara no Dokusaisha BB!!,"Adventure, Comedy",Movie,5.54,Neutral,neutral
25981,Ultra Dino Makera,"Action, Kids",Special,5.35,Neutral,neutral
4682,Ultra Nyan 2: The Great Happy Operation,"Comedy, Kids",Movie,6.15,Neutral,joy
4681,Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko,"Comedy, Kids",Movie,6.3,Neutral,neutral
11695,Ultraman Graffiti,"Action, Comedy, Parody, Super Power",OVA,5.25,Neutral,neutral
8753,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,"Kids, Space",TV,6.92,Neutral,neutral
10909,Ultraman Kids: M7.8 Sei no Yukai na Nakama,"Kids, Super Power",Movie,5.39,Neutral,neutral
30122,Ultraman M78 Gekijou: Love and Peace,"Comedy, Kids, Parody, Sci-Fi, Space, Super Power",Special,5.31,Neutral,joy
17621,Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou,"Action, Sci-Fi, Shounen, Space, Super Power",OVA,6.56,Neutral,neutral
34453,Uma Musume: Pretty Derby,Action,ONA,6.64,Neutral,trust
12835,Umeboshi Denka,"Comedy, Slice of Life",TV,6.53,Neutral,neutral
12861,Umeboshi Denka: Uchuu no Hate kara Panparopan!,Comedy,Movie,6.38,Neutral,anger
16253,"Umi Da! Funade Da! Nikoniko, Pun","Comedy, Fantasy",Movie,6.38,Neutral,neutral
30977,Umi no Koumori,"Drama, Kids",OVA,6.0,Neutral,sadness
20225,Umigame to Shounen,"Drama, Historical",Special,6.55,Neutral,neutral
34038,Umihiko Yamahiko,"Fantasy, Historical",Movie,6.0,Neutral,neutral
32388,Undouki Kenshin Manual Taiou Taisou,Kids,Special,2.72,Negative,neutral
32580,Uniminipet,"Adventure, Fantasy",TV,6.75,Neutral,neutral
6658,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,"Comedy, Magic",TV,3.25,Negative,neutral
33085,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei Junjou Ha,"Comedy, Magic",TV,6.2,Neutral,neutral
29800,Urameshi Denwa,Kids,Movie,4.02,Neutral,neutral
30973,Urashima Tarou (1952),Historical,Movie,4.58,Neutral,neutral
29917,Uriko-hime to Amanojaku,Demons,Movie,4.41,Neutral,neutral
4598,Urikupen Kyuujo-tai,"Adventure, Comedy, Kids",TV,5.78,Neutral,neutral
32639,Usaband,Music,ONA,4.32,Neutral,neutral
21713,Usagi no Mofy,Kids,ONA,5.36,Neutral,sadness
29153,Usagi to Kame (Music),Music,Music,4.22,Neutral,neutral
30931,Usagi to Kame no Koutsuu Anzen,"Drama, Fantasy, Kids",OVA,6.0,Neutral,neutral
6522,Usahana: Yumemiru Ballerina,Kids,Special,5.76,Neutral,neutral
30863,Usalullaby,Dementia,Movie,4.0,Neutral,neutral
33787,Usamaru,Comedy,ONA,5.0,Neutral,neutral
32637,Usawaltz,"Dementia, Music",ONA,4.67,Neutral,neutral
12833,Ushiro no Hyakutarou,"Horror, School, Supernatural",OVA,5.85,Neutral,sadness
27851,Ushiro no Seki no Ochiai-kun,"Kids, School",OVA,5.67,Neutral,sadness
13303,Usogui,"Game, Psychological, Seinen",OVA,5.64,Neutral,neutral
30941,Utsukushii Message,"Drama, Kids",OVA,8.33,Positive,neutral
5921,Utsunomiko,"Adventure, Demons, Fantasy",Movie,6.35,Neutral,neutral
6528,Utsurun Desu.,Comedy,OVA,6.41,Neutral,neutral
30131,Uwabaki Cook,Kids,TV,4.57,Neutral,neutral
30605,Uwabaki Cook no Tekitou Uranai!,Comedy,TV,4.6,Neutral,neutral
25599,Vampiyan Kids Promotion,"Comedy, Fantasy, Kids",Special,4.29,Neutral,neutral
25597,Vampiyan Kids Specials,"Comedy, Fantasy, Kids",Special,6.13,Neutral,neutral
31269,Venus,Dementia,Movie,3.49,Negative,neutral
30029,Video Ehonkan Sekai Meisaku Douwa,"Adventure, Comedy, Fantasy, Historical, Kids, Magic, Sci-Fi, Space, Supernatural",OVA,5.57,Neutral,neutral
16832,Video Ranger 007,"Action, Adventure, Mecha",Movie,4.17,Neutral,neutral
22561,Virtual Star 2000,Action,OVA,5.43,Neutral,neutral
18627,Visitor,Sci-Fi,Special,4.27,Neutral,neutral
33083,Wa Wa Wa Wappi-chan,Kids,TV,4.75,Neutral,neutral
33084,Wa Wa Wa Wappi-chan 2nd Season,Kids,TV,5.67,Neutral,neutral
24447,Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu,"Comedy, Slice of Life",Special,7.5,Positive,neutral
20145,Wagahai wa Neko de Aru,"Comedy, Historical, Slice of Life",Special,6.23,Neutral,neutral
23741,Wakakusa Monogatari: Nan to Jo-sensei Specials,"Drama, Historical, School, Slice of Life",Special,6.36,Neutral,neutral
31476,Wake up!! Tamala,"Fantasy, Psychological",Movie,5.54,Neutral,neutral
33124,Wakuwaku♥Nukegake Daisakusen,"Cars, Music",Music,4.2,Neutral,neutral
17106,Wala! Pyeon-uijeom The Animation,Slice of Life,TV,5.33,Neutral,neutral
31266,Wall,Dementia,Movie,3.76,Negative,neutral
9228,Wan Wan Chuushingura,"Action, Adventure, Drama, Fantasy",Movie,6.12,Neutral,neutral
4544,Wanghu Sim Cheong,Fantasy,Movie,7.9,Positive,neutral
2708,Wankorobee,"Comedy, Fantasy, Kids",TV,5.71,Neutral,neutral
12139,Wanpaku Tanteidan,"Action, Mystery",TV,6.56,Neutral,neutral
6868,Wansa-kun,Comedy,TV,6.13,Neutral,neutral
21161,Wansa-kun OVA,"Comedy, Kids",OVA,6.57,Neutral,neutral
33916,Wanwanwan Coin,Comedy,ONA,4.56,Neutral,neutral
29747,Warai no Show Gakkou,"Comedy, Kids",TV,6.0,Neutral,sadness
30083,Warenai Tamago,"Comedy, Kids, Music",Music,4.44,Neutral,neutral
22219,Warera Salaryman Tou,"Comedy, Slice of Life",TV,8.67,Positive,neutral
33319,Wareware no Heya,,Movie,8.0,Positive,sadness
33791,Warui no wo Taose!! Salaryman Man,"Comedy, Parody",ONA,5.04,Neutral,neutral
22503,Washimo,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,5.92,Neutral,neutral
29099,Washimo 2nd Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,5.45,Neutral,neutral
30875,Washimo 3rd Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,5.5,Neutral,neutral
33099,Washimo 4th Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,5.6,Neutral,neutral
29867,Wasurerareta Ningyou,Kids,Movie,4.44,Neutral,neutral
30974,Wasurerumonka!,"Drama, Kids",OVA,6.0,Neutral,neutral
29363,Watashi no Ashinaga Ojisan Specials,"Comedy, Romance, School, Shoujo, Slice of Life",Special,6.48,Neutral,neutral
30085,Watashi no Kamifuusen,"Kids, Music",Music,4.11,Neutral,sadness
30207,Watashi wa Tofu Desu,"Kids, Music",Music,4.46,Neutral,neutral
22279,Watashitachi no Kurashi to Doboku,"Historical, Kids, Samurai",OVA,6.0,Neutral,neutral
33776,"Watashitachi, Luck Logic-bu! 2","Comedy, School",ONA,5.85,Neutral,trust
22711,Wazaguu! vs. Dangerous Jiisan Ja: Houfukuzettou! Anime Quiz,"Comedy, Kids",OVA,6.17,Neutral,neutral
9952,Wei Qi Shao Nian,"Game, Historical",TV,6.4,Neutral,neutral
19839,Wei Qi Shao Nian 2,"Game, Historical",TV,8.22,Positive,neutral
12005,What&#039;s Michael?,Comedy,OVA,5.71,Neutral,neutral
12039,What&#039;s Michael? (TV),Comedy,TV,7.13,Positive,neutral
12037,What&#039;s Michael? 2,Comedy,OVA,6.14,Neutral,neutral
25173,Where is Mama,Kids,Movie,5.57,Neutral,neutral
31925,White Tree,"Music, Romance",Music,5.18,Neutral,neutral
33429,Wingcle Bear Hamkkehaneun Lomentig Hwaiteudei,Magic,ONA,3.68,Negative,neutral
15977,Winner,"Kids, Music, School, Sports",Music,4.76,Neutral,trust
31696,Witch Village Story,Slice of Life,TV,4.71,Neutral,sadness
31697,Witch Village Story Specials,Slice of Life,Special,4.29,Neutral,sadness
33357,Wo Jiao Bai Xiaofei,"Action, Comedy, Horror",ONA,7.2,Positive,neutral
29986,Women,Dementia,Movie,3.89,Negative,neutral
33866,Wonder,"Music, Space",Music,3.85,Negative,neutral
4088,Wonder 3,"Action, Adventure, Comedy, Sci-Fi",TV,6.73,Neutral,neutral
30767,Wonder 3 Pilot,"Action, Adventure, Comedy, Sci-Fi",Special,6.36,Neutral,neutral
12809,Wonder Bebil-kun,"Comedy, Fantasy",TV,6.78,Neutral,neutral
12807,Wonder-kun no Hatsu Yume Uchuu Ryokou,Adventure,Special,5.36,Neutral,neutral
7419,Wrestler Gundan Seisenshi Robin Jr.,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sci-Fi, Super Power",TV,6.32,Neutral,neutral
33758,Wu Geng Ji,"Action, Fantasy, Historical, Martial Arts, Supernatural",ONA,7.18,Positive,neutral
31701,Wu Lan Qi Qi Ge,"Historical, Kids",TV,6.25,Neutral,neutral
12091,X Bomber,"Action, Adventure, Kids, Mecha, Sci-Fi, Space",TV,5.94,Neutral,neutral
29133,X Bomber Pilot,"Action, Mecha, Sci-Fi, Space",Special,4.28,Neutral,neutral
22757,X Maiden,"Comedy, School, Slice of Life",ONA,4.58,Neutral,neutral
24839,X Maiden: Izakaya Tamaki,Comedy,ONA,4.21,Neutral,neutral
5303,Xabungle Graffiti,Mecha,Movie,5.33,Neutral,neutral
12799,Xevious,"Action, Adventure, Sci-Fi, Space",Movie,5.73,Neutral,neutral
31150,Xi Yang Yang Yu Hui Tai Lang,"Adventure, Comedy, Kids",TV,5.87,Neutral,neutral
9973,Xi Yang Yang Yu Hui Tai Lang: Zhi Hu Hu Sheng Wei,"Adventure, Comedy, Kids",Movie,5.26,Neutral,neutral
18491,Xi Yang Yang Yu Hui Tai Lang: Zhi Kaixin Chuang Long Nian,"Adventure, Comedy, Kids",Movie,5.26,Neutral,neutral
6156,Xi Yang Yang Yu Hui Tai Lang: Zhi Niu Qi Chong Tian,"Adventure, Comedy, Kids",Movie,5.16,Neutral,neutral
18489,Xi Yang Yang Yu Hui Tai Lang: Zhi Tu Nian Ding Gua Gua,"Adventure, Comedy, Kids",Movie,5.74,Neutral,neutral
32230,Xi You Ji,"Adventure, Fantasy",TV,8.07,Positive,neutral
9822,Xiang Qi Master,Game,TV,6.33,Neutral,neutral
32751,Xiao Men Shen,"Comedy, Fantasy",Movie,7.3,Positive,neutral
31700,Xiao Taiji,"Action, Kids, Martial Arts",TV,5.86,Neutral,neutral
32933,Xiao Yeyou,"Comedy, Fantasy, Kids",ONA,4.0,Neutral,neutral
30140,Xing Mao Lixian Ji Zhi Shu Fa Pian,"Adventure, Kids",TV,6.33,Neutral,neutral
32807,Xiong Chu Mo,"Comedy, Kids",TV,5.67,Neutral,neutral
32820,Xiong Chu Mo Zhi Chunri Dui Dui Peng,"Adventure, Comedy, Kids",TV,6.33,Neutral,neutral
32819,Xiong Chu Mo Zhi Conglin Zhongdongyuan,"Comedy, Kids",TV,5.67,Neutral,neutral
32821,Xiong Chu Mo Zhi Dongri Le Fantian,"Comedy, Kids",TV,5.67,Neutral,neutral
32808,Xiong Chu Mo Zhi Duo Bao Qibing,"Adventure, Comedy",Movie,4.0,Neutral,neutral
32818,Xiong Chu Mo Zhi Huanqiu Da Maoxian,"Comedy, Kids",TV,6.33,Neutral,neutral
32809,Xiong Chumo Zhi Xueling Xiongfeng,"Adventure, Comedy",Movie,5.67,Neutral,neutral
24603,Xiongmao Monogatari TaoTao,"Comedy, Fantasy, Kids",Movie,5.89,Neutral,neutral
32269,Xiyue Qi Tong,"Action, Adventure, Fantasy",Movie,4.78,Neutral,neutral
32270,Xiyue Qi Tong (2006),"Action, Adventure, Fantasy",Movie,5.38,Neutral,neutral
31348,Xue Haizi,"Fantasy, Kids",Movie,6.6,Neutral,neutral
33744,Yahabe,"Game, Shounen, Supernatural",OVA,5.0,Neutral,neutral
12795,Yajikita Gakuen Douchuuki,"Adventure, Martial Arts, School, Shoujo",OVA,5.91,Neutral,neutral
15815,"Yakeato no, Okashi no Ki","Drama, Kids",Special,6.92,Neutral,sadness
29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice &amp; Fiction","Mystery, Police, Supernatural",Special,5.97,Neutral,neutral
26313,Yakusoku: Africa Mizu to Midori,"Drama, Kids",OVA,9.25,Positive,neutral
31177,Yakyuubu Aruaru,Sports,TV,4.0,Neutral,neutral
10554,Yakyuukyou no Uta,"Action, Drama, Sports",TV,7.15,Positive,sadness
10563,Yakyuukyou no Uta: Kita no Ookami Minami no Tora,"Action, Drama, Sports",Movie,6.35,Neutral,anger
20205,Yama ni Kagayaku: Guide-ken Heiji Gou,"Drama, Slice of Life",Special,6.2,Neutral,neutral
30165,Yamaguchi Sanchi no Tsutomu-kun,"Kids, Music, Romance",Music,4.15,Neutral,sadness
30985,Yamakoshi Mura no Mari to Sanbiki no Koinu,"Drama, Kids",OVA,6.0,Neutral,sadness
28557,Yamete! Writer Asobi: Doubutsu Mura no Shoubou-tai Shutsu Dou,"Drama, Kids",OVA,8.67,Positive,neutral
23765,Yamiyo no Jidaigeki,"Historical, Horror",Special,4.27,Neutral,sadness
23767,Yamiyo no Jidaigeki (OVA),"Historical, Horror",OVA,4.33,Neutral,sadness
17471,Yanase Takashi Märchen Gekijou,Kids,OVA,7.0,Positive,neutral
12793,Yanbo Ninbo Tonbo,Fantasy,TV,5.82,Neutral,neutral
30116,Yancharu Moncha,Kids,TV,7.33,Positive,neutral
32642,Yanesenondo,Music,ONA,4.07,Neutral,neutral
12791,Yankee Reppuu-tai,"Adventure, Drama, Shounen",OVA,5.88,Neutral,neutral
32916,YanYan Machiko Specials,"Comedy, Music, Slice of Life",Special,3.75,Negative,neutral
10705,Yasai no Yousei: N.Y.Salad,Kids,TV,6.36,Neutral,sadness
10706,Yasai no Yousei: N.Y.Salad 2nd Series,Kids,TV,6.38,Neutral,neutral
18817,Yasai no Yousei: Quiz Gekijou,"Comedy, Kids",Movie,6.0,Neutral,neutral
33933,Yasamura Yasashi no Yasashii Sekai,Comedy,TV,4.44,Neutral,neutral
30969,Yasashii Ookami,Kids,OVA,4.0,Neutral,neutral
32644,Yaseruyagi,,ONA,3.42,Negative,neutral
33908,Yasoukyoku,Music,Music,5.14,Neutral,neutral
25749,Yatterman Specials,"Adventure, Comedy, Parody",Special,6.48,Neutral,neutral
29739,Yatterman x Toshiba,Comedy,Special,4.32,Neutral,neutral
5468,Yattokame Tanteidan,"Kids, Mystery, Slice of Life",TV,6.5,Neutral,neutral
21277,Yawaraka Atom,"Comedy, Parody",ONA,4.5,Neutral,neutral
21275,Yawaraka Sensha,Comedy,ONA,4.0,Neutral,neutral
7646,Yawarakame♥,"Comedy, Kids",ONA,5.08,Neutral,neutral
29970,Yell,Music,Music,5.46,Neutral,neutral
28201,Yeonghongibyeong Lazenca,"Action, Adventure, Mecha, Sci-Fi",TV,5.45,Neutral,neutral
25589,Yeongsimi,"Comedy, Kids, School, Slice of Life",TV,6.5,Neutral,neutral
33764,Ying Xiong Bie Nao,"Action, Fantasy",ONA,7.25,Positive,neutral
20227,Yocchan no Biidama,"Drama, Historical",Special,7.5,Positive,sadness
33777,Yodomi no Sakagi,Drama,Special,5.82,Neutral,sadness
25815,Yokohama Bakkure-tai,"Action, Comedy, Romance, Shounen",OVA,7.5,Positive,neutral
10113,Yokohama Meibutsu: Otoko Katayama-gumi!,"Action, School, Shounen",OVA,6.53,Neutral,neutral
27467,Yoligongju Loopy,"Kids, Magic",TV,5.47,Neutral,neutral
33762,Yong Zhe Da Mao Xian,"Adventure, Fantasy",ONA,8.0,Positive,neutral
33763,Yong Zhe Da Mao Xian 2nd Season,"Adventure, Fantasy",ONA,7.0,Positive,neutral
32920,Yongshi,"Historical, Martial Arts",Movie,6.67,Neutral,neutral
31317,Yonimo Kimyou na Man☆Gatarou,Comedy,OVA,5.33,Neutral,neutral
26113,Yooidon!,"Drama, Kids",OVA,7.5,Positive,neutral
12781,Yoshimoto Muchikko Monogatari,Comedy,TV,5.62,Neutral,neutral
31170,Youkai Ninpouchou Jiraiya! Special,"Action, Comedy",Special,4.78,Neutral,trust
23351,Youkaiden Nekome Kozou,"Adventure, Horror, Psychological, Seinen, Supernatural",TV,8.0,Positive,neutral
7625,Yousei Dick,"Fantasy, Kids",TV,5.78,Neutral,sadness
21129,Youtai Nuhai Zai Shanghai,"Historical, Kids, Shoujo",Movie,7.0,Positive,neutral
12771,Youyou no Neko Tsumami,"Comedy, Slice of Life",TV,6.09,Neutral,sadness
24981,Yowamushi Chinsengumi,"Comedy, Kids",Movie,5.75,Neutral,neutral
30119,Yowamushi Monsters,Kids,TV,6.33,Neutral,neutral
30169,Yubikiri,Music,Music,4.54,Neutral,neutral
